order_id,order_date,ship_date,customer_id,product_id,quantity,unit_price_gbp,status
O63476,2025-12-16,2025-12-19,C40037,P50017,8,165.64,Shipped
O63477,2025-06-18,2025-06-22,C40041,P50026,1,126.14,Shipped
O63478,2025-11-24,2025-11-28,C40035,P50015,5,34.91,Shipped
O63479,2024-02-18,2024-02-19,C40195,P50001,6,117.56,Shipped
O63480,2025-10-05,2025-10-05,C40263,P50040,9,7.66,Shipped
O63481,2024-04-03,2024-04-07,C40048,P50042,5,99.98,Shipped
O63482,2025-10-08,2025-10-13,C40166,P50040,5,6.66,Shipped
O63483,2025-12-13,2025-12-20,C40111,P50033,8,62.99,Pending
O63484,2025-01-08,2025-01-09,C40186,P50031,3,18.37,Shipped
O63485,2025-01-24,2025-01-24,C40194,P50059,1,101.84,Pending
O63486,2024-12-29,2025-01-03,C40086,P50031,5,18.22,Shipped
O63487,2025-02-08,2025-02-17,C40181,P50042,6,72.51,Shipped
O63488,2025-08-22,2025-08-24,C40016,P50024,5,103.82,Shipped
O63489,2024-07-24,2024-07-24,C40145,P50001,7,135.87,Pending
O63490,2024-07-26,2024-07-30,C40290,P50020,3,117.44,Shipped
O63491,2025-12-08,2025-12-13,C40269,P50043,1,83.11,Shipped
O63492,2025-09-13,2025-09-19,C40016,P50038,8,121.58,Shipped
O63493,2025-01-29,2025-01-30,C40017,P50041,8,121.36,Shipped
O63494,2024-05-26,2024-06-01,C40246,P50044,6,64.32,Cancelled
O63495,2025-11-29,2025-12-02,C40062,P50013,3,63.85,Shipped
O63496,2025-10-04,2025-10-04,C40199,P50048,4,85.24,Shipped
O63497,2024-08-28,2024-09-06,C40162,P50042,5,109.18,Shipped
O63498,2025-01-30,2025-02-04,C40122,P50018,4,65.58,Shipped
O63499,2024-11-02,2024-11-05,C40092,P50030,3,34.17,Pending
O63500,2025-09-08,2025-09-16,C40223,P50051,4,78.56,Shipped
O63501,2025-05-17,2025-05-24,C40077,P50010,3,54.57,Pending
O63502,2024-12-26,2024-12-28,C40229,P50018,5,59.79,Shipped
O63503,2025-12-08,2025-12-17,C40069,P50011,4,83.65,Shipped
O63504,2025-03-20,2025-03-25,C40263,P50018,5,79.56,Shipped
O63505,2024-12-19,2024-12-21,C40210,P50012,8,71.88,Shipped
O63506,2025-11-08,2025-11-12,C40163,P50048,3,60.94,Shipped
O63507,2024-11-24,2024-11-25,C40029,P50059,1,109.91,Shipped
O63508,2024-11-01,2024-11-09,C40064,P50058,8,79.64,Shipped
O63509,2024-10-11,2024-10-13,C40189,P50021,2,148.66,Shipped
O63510,2024-06-10,2024-06-14,C40171,P50055,9,80.34,Shipped
O63511,2024-07-23,2024-07-23,C40030,P50004,5,86.1,Shipped
O63512,2024-03-07,2024-03-16,C40029,P50006,5,61.43,Shipped
O63513,2025-06-16,2025-06-19,C40181,P50019,4,68.98,Shipped
O63514,2025-03-07,2025-03-13,C40112,P50017,7,124.19,Shipped
O63515,2025-11-12,2025-11-15,C40142,P50055,6,63.05,Cancelled
O63516,2025-03-22,2025-03-27,C40183,P50045,9,57.85,Shipped
O63517,2024-02-28,2024-03-04,C40254,P50045,1,37.6,Shipped
O63518,2025-03-29,2025-03-31,C40075,P50048,2,66.49,Shipped
O63519,2024-05-08,2024-05-12,C40208,P50043,3,88.43,Shipped
O63520,2024-01-28,2024-02-02,C40259,P50030,2,42.52,Shipped
O63521,2025-04-29,2025-05-01,C40274,P50003,9,72.09,Shipped
O63522,2024-01-21,2024-01-22,C40292,P50000,1,173.89,Shipped
O63523,2024-10-26,2024-10-27,C40001,P50058,2,84.25,Shipped
O63524,2025-10-16,2025-10-20,C40022,P50030,4,40.02,Shipped
O63525,2024-07-06,2024-07-08,C40260,P50057,3,64.01,Pending
O63526,2025-05-23,2025-05-25,C40061,P50001,3,108.7,Shipped
O63527,2024-10-02,2024-10-08,C40087,P50038,6,140.13,Shipped
O63528,2024-03-23,2024-03-29,C40141,P50016,6,160.09,Shipped
O63529,2024-05-24,2024-06-02,C40196,P50021,8,155.34,Shipped
O63530,2024-02-24,2024-03-02,C40011,P50039,5,79.88,Shipped
O63531,2024-04-20,2024-04-24,C40194,P50029,9,90.07,Shipped
O63532,2024-04-28,2024-05-07,C40027,P50008,2,124.56,Pending
O63533,2025-10-07,2025-10-16,C40111,P50059,2,108.81,Shipped
O63534,2025-08-12,2025-08-14,C40270,P50042,4,86.71,Shipped
O63535,2024-09-15,2024-09-16,C40037,P50021,2,106.97,Shipped
O63536,2025-06-12,2025-06-20,C40013,P50037,1,152.45,Pending
O63537,2024-05-29,2024-06-06,C40142,P50009,4,101.71,Shipped
O63538,2025-04-11,2025-04-19,C40074,P50025,5,47.71,Shipped
O63539,2024-05-27,2024-05-31,C40073,P50025,3,54.66,Pending
O63540,2025-04-13,2025-04-21,C40127,P50022,3,52.64,Cancelled
O63541,2024-09-18,2024-09-25,C40051,P50029,1,88.86,Shipped
O63542,2025-09-19,2025-09-26,C40006,P50054,2,63.7,Shipped
O63543,2025-09-02,2025-09-08,C40277,P50000,8,158.85,Shipped
O63544,2024-08-31,2024-09-02,C40243,P50033,1,59.13,Shipped
O63545,2024-01-31,2024-02-07,C40123,P50056,7,158.38,Shipped
O63546,2024-08-23,2024-08-31,C40249,P50053,7,120.76,Shipped
O63547,2024-07-25,2024-08-02,C40298,P50053,2,92.98,Pending
O63548,2024-11-06,2024-11-11,C40118,P50024,3,89.02,Shipped
O63549,2025-02-23,2025-02-23,C40046,P50034,4,183.1,Shipped
O63550,2025-12-24,2025-12-31,C40060,P50035,6,137.49,Pending
O63551,2024-02-15,2024-02-17,C40288,P50050,1,40.58,Shipped
O63552,2025-02-09,2025-02-11,C40267,P50057,8,67.54,Pending
O63553,2024-05-05,2024-05-05,C40209,P50015,4,43.55,Shipped
O63554,2025-02-03,2025-02-04,C40203,P50007,5,90.24,Shipped
O63555,2025-04-10,2025-04-14,C40091,P50015,9,48.56,Shipped
O63556,2025-08-14,2025-08-16,C40157,P50015,2,44.95,Shipped
O63557,2025-02-13,2025-02-16,C40110,P50018,9,77.75,Shipped
O63558,2024-05-10,2024-05-15,C40117,P50055,6,61.64,Shipped
O63559,2025-10-29,2025-11-03,C40218,P50012,4,96.22,Shipped
O63560,2024-10-23,2024-10-27,C40161,P50025,1,64.0,Shipped
O63561,2024-12-16,2024-12-20,C40128,P50021,1,102.27,Shipped
O63562,2025-04-13,2025-04-21,C40074,P50016,8,103.43,Shipped
O63563,2024-07-12,2024-07-14,C40196,P50011,4,128.72,Shipped
O63564,2025-12-23,2025-12-23,C40134,P50059,7,90.12,Shipped
O63565,2024-02-02,2024-02-10,C40015,P50037,8,203.84,Shipped
O63566,2024-04-22,2024-04-22,C40205,P50006,4,52.38,Shipped
O63567,2025-12-24,2025-12-31,C40100,P50039,3,61.44,Shipped
O63568,2024-11-26,2024-11-29,C40123,P50036,3,71.76,Shipped
O63569,2025-10-14,2025-10-22,C40296,P50021,6,138.48,Shipped
O63570,2025-10-23,2025-10-24,C40205,P50047,7,112.1,Shipped
O63571,2025-12-24,2025-12-25,C40020,P50048,4,69.24,Shipped
O63572,2025-06-14,2025-06-18,C40221,P50047,6,112.15,Shipped
O63573,2025-05-14,2025-05-18,C40087,P50038,5,132.73,Shipped
O63574,2025-03-24,2025-03-31,C40226,P50026,2,95.63,Shipped
O63575,2025-05-14,2025-05-20,C40104,P50012,5,89.3,Shipped
O63576,2024-07-06,2024-07-15,C40170,P50002,7,40.65,Shipped
O63577,2025-08-18,2025-08-24,C40208,P50055,9,70.41,Pending
O63578,2024-05-16,2024-05-18,C40055,P50050,4,30.77,Shipped
O63579,2024-12-16,2024-12-16,C40040,P50012,3,74.88,Cancelled
O63580,2024-09-30,2024-10-02,C40210,P50048,9,85.16,Shipped
O63581,2025-07-10,2025-07-19,C40021,P50002,9,54.14,Shipped
O63582,2024-07-05,2024-07-12,C40245,P50014,8,58.43,Shipped
O63583,2024-05-30,2024-06-06,C40129,P50009,4,108.71,Shipped
O63584,2025-08-13,2025-08-15,C40028,P50020,3,154.11,Shipped
O63585,2024-12-21,2024-12-25,C40229,P50019,6,59.51,Shipped
O63586,2025-06-10,2025-06-17,C40268,P50030,3,33.36,Shipped
O63587,2025-10-04,2025-10-13,C40020,P50027,7,68.28,Shipped
O63588,2025-09-02,2025-09-07,C40282,P50006,4,54.72,Shipped
O63589,2024-10-19,2024-10-19,C40124,P50008,3,125.2,Shipped
O63590,2024-05-05,2024-05-13,C40200,P50049,8,90.31,Pending
O63591,2025-12-02,2025-12-11,C40079,P50032,4,123.63,Shipped
O63592,2024-08-14,2024-08-14,C40033,P50055,2,83.78,Shipped
O63593,2025-07-16,2025-07-19,C40296,P50007,8,64.66,Shipped
O63594,2025-07-15,2025-07-24,C40196,P50018,3,64.16,Pending
O63595,2024-11-19,2024-11-28,C40076,P50009,6,154.8,Pending
O63596,2024-04-29,2024-05-08,C40106,P50055,6,93.73,Shipped
O63597,2024-12-11,2024-12-20,C40227,P50009,1,149.2,Shipped
O63598,2024-04-16,2024-04-16,C40091,P50048,1,60.5,Shipped
O63599,2024-09-14,2024-09-15,C40206,P50011,8,120.59,Shipped
O63600,2024-10-07,2024-10-11,C40011,P50043,1,77.23,Shipped
O63601,2025-01-13,2025-01-19,C40296,P50027,3,66.13,Shipped
O63602,2024-05-16,2024-05-20,C40217,P50058,7,78.58,Shipped
O63603,2025-09-10,2025-09-12,C40100,P50004,2,97.86,Shipped
O63604,2024-02-27,2024-02-29,C40170,P50019,5,64.09,Shipped
O63605,2025-12-21,2025-12-27,C40052,P50043,2,115.36,Shipped
O63606,2024-08-16,2024-08-25,C40135,P50054,6,74.36,Shipped
O63607,2024-12-23,2024-12-31,C40106,P50032,7,100.53,Shipped
O63608,2025-10-02,2025-10-03,C40116,P50005,3,53.38,Pending
O63609,2025-04-23,2025-04-24,C40243,P50037,3,180.69,Shipped
O63610,2024-02-11,2024-02-13,C40123,P50028,5,59.09,Shipped
O63611,2025-03-17,2025-03-24,C40001,P50046,8,61.15,Shipped
O63612,2025-02-17,2025-02-17,C40135,P50033,5,52.19,Cancelled
O63613,2025-11-12,2025-11-19,C40015,P50053,7,100.99,Shipped
O63614,2025-02-15,2025-02-20,C40143,P50007,4,74.78,Shipped
O63615,2025-12-26,2026-01-01,C40203,P50037,2,209.81,Shipped
O63616,2025-01-23,2025-01-31,C40029,P50044,9,92.9,Shipped
O63617,2024-05-20,2024-05-25,C40019,P50024,8,87.34,Shipped
O63618,2025-01-04,2025-01-10,C40114,P50028,1,53.81,Shipped
O63619,2025-11-01,2025-11-05,C40144,P50041,3,121.5,Shipped
O63620,2024-01-13,2024-01-19,C40019,P50027,4,61.42,Shipped
O63621,2024-10-18,2024-10-21,C40097,P50023,1,94.1,Shipped
O63622,2024-02-04,2024-02-04,C40232,P50034,8,161.72,Shipped
O63623,2025-09-07,2025-09-07,C40171,P50048,2,81.59,Shipped
O63624,2025-01-08,2025-01-15,C40156,P50008,2,106.28,Shipped
O63625,2025-06-07,2025-06-13,C40031,P50052,3,56.91,Shipped
O63626,2025-12-08,2025-12-12,C40239,P50012,9,99.81,Pending
O63627,2025-08-31,2025-09-07,C40177,P50005,3,61.32,Shipped
O63628,2024-10-25,2024-10-29,C40128,P50010,4,76.48,Shipped
O63629,2025-11-14,2025-11-16,C40184,P50004,7,83.95,Shipped
O63630,2024-12-11,2024-12-16,C40045,P50057,2,57.82,Shipped
O63631,2025-12-16,2025-12-19,C40203,P50017,1,161.03,Shipped
O63632,2025-12-18,2025-12-27,C40089,P50046,1,76.31,Shipped
O63633,2024-06-11,2024-06-18,C40012,P50010,2,49.4,Shipped
O63634,2025-07-23,2025-07-30,C40070,P50031,3,12.8,Shipped
O63635,2025-05-25,2025-05-31,C40109,P50025,9,49.03,Shipped
O63636,2025-07-16,2025-07-22,C40131,P50039,9,53.79,Shipped
O63637,2024-05-02,2024-05-09,C40068,P50059,6,105.85,Shipped
O63638,2025-01-03,2025-01-07,C40236,P50038,9,92.53,Pending
O63639,2024-04-20,2024-04-28,C40079,P50042,1,89.49,Shipped
O63640,2025-10-18,2025-10-18,C40034,P50015,6,45.6,Shipped
O63641,2025-09-30,2025-10-06,C40066,P50007,4,84.52,Pending
O63642,2025-02-28,2025-03-05,C40120,P50005,2,80.61,Pending
O63643,2024-04-04,2024-04-04,C40013,P50018,5,57.43,Shipped
O63644,2025-04-25,2025-05-01,C40027,P50033,5,46.86,Shipped
O63645,2024-11-17,2024-11-17,C40047,P50003,7,58.65,Shipped
O63646,2025-07-29,2025-08-05,C40117,P50015,4,39.64,Shipped
O63647,2024-03-13,2024-03-18,C40285,P50037,4,171.57,Shipped
O63648,2024-10-24,2024-10-30,C40174,P50052,3,36.2,Shipped
O63649,2024-09-21,2024-09-27,C40024,P50059,5,118.68,Shipped
O63650,2025-11-27,2025-11-30,C40020,P50014,1,95.22,Shipped
O63651,2024-08-06,2024-08-12,C40031,P50006,6,51.58,Cancelled
O63652,2025-12-23,2025-12-25,C40019,P50034,4,121.24,Shipped
O63653,2025-11-04,2025-11-11,C40151,P50056,3,184.5,Shipped
O63654,2025-03-05,2025-03-05,C40219,P50025,4,68.92,Shipped
O63655,2024-05-07,2024-05-08,C40130,P50054,9,47.3,Shipped
O63656,2024-06-11,2024-06-18,C40122,P50044,7,84.28,Shipped
O63657,2024-01-13,2024-01-13,C40178,P50053,8,103.82,Shipped
O63658,2025-07-20,2025-07-29,C40105,P50057,4,82.02,Shipped
O63659,2025-06-14,2025-06-14,C40242,P50006,4,66.1,Shipped
O63660,2024-08-23,2024-08-28,C40205,P50024,1,73.25,Shipped
O63661,2025-06-18,2025-06-27,C40295,P50002,7,38.01,Shipped
O63662,2025-02-25,2025-03-03,C40025,P50002,1,45.83,Shipped
O63663,2025-08-19,2025-08-25,C40130,P50028,9,71.48,Shipped
O63664,2024-03-04,2024-03-10,C40257,P50039,7,77.8,Shipped
O63665,2024-05-25,2024-06-01,C40201,P50053,5,120.29,Shipped
O63666,2025-08-13,2025-08-14,C40232,P50007,6,87.34,Shipped
O63667,2024-09-27,2024-09-30,C40140,P50001,9,132.26,Shipped
O63668,2025-12-02,2025-12-03,C40116,P50006,2,64.25,Shipped
O63669,2025-10-05,2025-10-07,C40225,P50055,7,64.93,Shipped
O63670,2024-03-09,2024-03-11,C40140,P50039,8,57.44,Shipped
O63671,2024-10-22,2024-10-28,C40122,P50028,6,70.94,Shipped
O63672,2025-06-18,2025-06-27,C40119,P50006,6,45.99,Shipped
O63673,2024-04-09,2024-04-14,C40037,P50022,5,37.15,Shipped
O63674,2025-09-21,2025-09-21,C40235,P50007,2,58.15,Shipped
O63675,2024-03-12,2024-03-18,C40255,P50001,9,143.76,Cancelled
O63676,2024-03-21,2024-03-26,C40008,P50026,3,110.82,Shipped
O63677,2025-02-01,2025-02-08,C40120,P50030,4,41.51,Cancelled
O63678,2024-06-29,2024-07-02,C40201,P50027,9,78.01,Pending
O63679,2025-04-12,2025-04-16,C40045,P50052,1,53.6,Shipped
O63680,2024-10-13,2024-10-19,C40090,P50054,4,62.3,Shipped
O63681,2024-07-16,2024-07-23,C40288,P50007,6,74.85,Shipped
O63682,2025-09-03,2025-09-05,C40233,P50016,3,144.43,Shipped
O63683,2024-04-26,2024-05-01,C40263,P50030,7,42.08,Pending
O63684,2024-12-26,2025-01-04,C40295,P50024,5,99.92,Pending
O63685,2024-05-03,2024-05-03,C40204,P50026,3,100.64,Shipped
O63686,2024-04-10,2024-04-13,C40083,P50042,2,101.07,Shipped
O63687,2024-05-29,2024-06-03,C40285,P50010,3,61.01,Shipped
O63688,2024-07-06,2024-07-15,C40133,P50049,8,70.43,Shipped
O63689,2024-10-28,2024-11-06,C40161,P50015,5,38.76,Pending
O63690,2024-12-07,2024-12-12,C40164,P50020,8,95.91,Shipped
O63691,2024-04-11,2024-04-16,C40164,P50013,7,44.19,Shipped
O63692,2024-01-29,2024-02-02,C40165,P50037,8,189.4,Shipped
O63693,2024-03-10,2024-03-14,C40233,P50041,8,92.74,Shipped
O63694,2025-04-06,2025-04-13,C40046,P50037,6,204.31,Shipped
O63695,2025-12-12,2025-12-17,C40132,P50029,4,65.75,Shipped
O63696,2024-01-19,2024-01-24,C40174,P50018,7,56.25,Shipped
O63697,2024-01-26,2024-02-03,C40167,P50041,9,110.49,Shipped
O63698,2025-07-24,2025-07-25,C40217,P50007,3,64.88,Shipped
O63699,2025-06-13,2025-06-22,C40100,P50018,5,58.2,Shipped
O63700,2025-06-20,2025-06-27,C40283,P50040,8,6.77,Shipped
O63701,2024-05-06,2024-05-11,C40004,P50041,6,113.15,Shipped
O63702,2025-09-24,2025-09-29,C40217,P50016,2,112.35,Shipped
O63703,2025-03-31,2025-04-05,C40050,P50020,4,127.98,Pending
O63704,2024-04-25,2024-04-30,C40180,P50019,3,53.07,Shipped
O63705,2024-03-25,2024-03-28,C40007,P50053,5,90.38,Shipped
O63706,2025-03-16,2025-03-23,C40069,P50034,9,122.78,Shipped
O63707,2025-07-23,2025-07-25,C40117,P50007,8,60.6,Shipped
O63708,2025-07-24,2025-07-30,C40029,P50009,9,148.47,Shipped
O63709,2025-03-05,2025-03-10,C40098,P50004,7,99.02,Shipped
O63710,2025-01-12,2025-01-15,C40190,P50014,5,82.02,Shipped
O63711,2025-05-23,2025-05-31,C40048,P50013,6,62.29,Shipped
O63712,2024-04-05,2024-04-08,C40187,P50026,5,86.08,Shipped
O63713,2024-09-23,2024-09-29,C40140,P50044,1,94.66,Shipped
O63714,2024-03-13,2024-03-15,C40251,P50052,2,54.72,Shipped
O63715,2025-09-05,2025-09-07,C40191,P50033,5,68.84,Shipped
O63716,2025-03-18,2025-03-23,C40133,P50046,6,86.39,Shipped
O63717,2025-07-22,2025-07-31,C40247,P50039,3,52.42,Shipped
O63718,2024-12-29,2024-12-31,C40051,P50019,1,66.13,Shipped
O63719,2025-11-10,2025-11-11,C40170,P50036,1,69.18,Shipped
O63720,2025-11-10,2025-11-11,C40067,P50018,3,79.3,Shipped
O63721,2025-03-26,2025-03-30,C40135,P50018,8,63.28,Shipped
O63722,2025-09-01,2025-09-08,C40142,P50059,4,87.29,Shipped
O63723,2025-04-27,2025-05-04,C40179,P50054,9,76.86,Shipped
O63724,2025-06-13,2025-06-15,C40093,P50039,9,63.76,Shipped
O63725,2024-06-29,2024-07-07,C40198,P50035,8,134.95,Shipped
O63726,2025-12-19,2025-12-20,C40054,P50041,9,90.27,Shipped
O63727,2024-05-14,2024-05-19,C40050,P50045,3,49.74,Shipped
O63728,2025-05-22,2025-05-30,C40032,P50003,9,58.97,Shipped
O63729,2025-03-19,2025-03-27,C40144,P50021,9,108.86,Shipped
O63730,2024-03-08,2024-03-15,C40123,P50006,8,72.97,Shipped
O63731,2025-07-20,2025-07-23,C40247,P50031,2,11.76,Shipped
O63732,2024-02-26,2024-03-04,C40101,P50017,3,118.99,Shipped
O63733,2025-01-07,2025-01-10,C40174,P50019,6,70.49,Shipped
O63734,2025-08-19,2025-08-22,C40289,P50050,1,29.32,Shipped
O63735,2024-04-01,2024-04-06,C40184,P50012,8,73.0,Shipped
O63736,2024-09-20,2024-09-26,C40256,P50054,4,63.61,Shipped
O63737,2025-01-06,2025-01-08,C40152,P50025,1,66.61,Shipped
O63738,2025-11-06,2025-11-15,C40055,P50011,3,99.92,Shipped
O63739,2024-10-06,2024-10-14,C40134,P50008,4,143.85,Shipped
O63740,2024-03-27,2024-03-29,C40226,P50042,6,102.97,Shipped
O63741,2024-04-06,2024-04-08,C40034,P50054,6,65.72,Shipped
O63742,2024-05-25,2024-05-25,C40144,P50052,4,50.52,Shipped
O63743,2025-09-25,2025-09-29,C40155,P50010,6,71.8,Shipped
O63744,2025-07-19,2025-07-20,C40277,P50052,9,36.46,Shipped
O63745,2024-11-01,2024-11-10,C40293,P50013,4,52.51,Shipped
O63746,2025-09-11,2025-09-19,C40182,P50027,4,50.97,Shipped
O63747,2025-11-02,2025-11-10,C40063,P50000,1,120.66,Shipped
O63748,2025-09-25,2025-09-27,C40061,P50015,4,53.25,Cancelled
O63749,2024-01-04,2024-01-10,C40179,P50019,3,48.25,Shipped
O63750,2024-03-13,2024-03-17,C40058,P50057,7,69.15,Shipped
O63751,2025-06-14,2025-06-16,C40202,P50016,2,105.42,Shipped
O63752,2024-10-06,2024-10-11,C40290,P50016,6,132.85,Shipped
O63753,2024-04-26,2024-04-27,C40056,P50016,7,150.9,Pending
O63754,2025-04-17,2025-04-26,C40275,P50015,3,40.83,Shipped
O63755,2024-09-16,2024-09-17,C40011,P50032,1,140.4,Cancelled
O63756,2025-11-02,2025-11-05,C40144,P50012,7,84.59,Pending
O63757,2025-02-25,2025-02-27,C40115,P50017,6,171.68,Shipped
O63758,2024-06-23,2024-06-28,C40169,P50031,6,18.29,Shipped
O63759,2025-11-14,2025-11-20,C40145,P50045,8,39.62,Pending
O63760,2025-03-14,2025-03-23,C40164,P50006,1,70.93,Shipped
O63761,2024-08-04,2024-08-07,C40036,P50020,2,104.74,Shipped
O63762,2024-04-14,2024-04-16,C40229,P50034,5,161.42,Shipped
O63763,2025-02-09,2025-02-09,C40283,P50055,6,65.09,Shipped
O63764,2025-06-30,2025-07-05,C40142,P50056,9,153.71,Shipped
O63765,2025-09-03,2025-09-12,C40257,P50052,6,60.71,Shipped
O63766,2024-04-03,2024-04-03,C40036,P50030,2,40.21,Shipped
O63767,2024-11-11,2024-11-20,C40219,P50005,8,67.4,Shipped
O63768,2025-12-31,2026-01-02,C40097,P50057,4,93.97,Shipped
O63769,2025-04-28,2025-05-07,C40200,P50037,8,157.14,Shipped
O63770,2024-03-08,2024-03-08,C40170,P50054,3,51.42,Cancelled
O63771,2025-11-01,2025-11-09,C40013,P50055,8,90.21,Shipped
O63772,2025-05-15,2025-05-18,C40105,P50047,5,84.07,Shipped
O63773,2024-12-02,2024-12-04,C40130,P50025,6,69.99,Shipped
O63774,2025-07-22,2025-07-24,C40244,P50036,9,52.62,Shipped
O63775,2025-04-18,2025-04-19,C40032,P50041,2,99.21,Shipped
O63776,2024-07-07,2024-07-14,C40284,P50052,3,44.97,Cancelled
O63777,2025-08-05,2025-08-05,C40014,P50013,2,47.35,Shipped
O63778,2024-07-05,2024-07-09,C40072,P50033,8,53.46,Shipped
O63779,2024-06-16,2024-06-25,C40042,P50035,8,124.98,Cancelled
O63780,2025-03-11,2025-03-15,C40266,P50012,8,64.97,Shipped
O63781,2024-01-14,2024-01-22,C40170,P50024,3,97.51,Shipped
O63782,2025-04-05,2025-04-11,C40214,P50055,3,75.45,Shipped
O63783,2025-02-06,2025-02-13,C40206,P50000,4,116.34,Shipped
O63784,2025-06-10,2025-06-19,C40176,P50030,7,27.78,Shipped
O63785,2024-04-26,2024-04-26,C40089,P50036,7,61.82,Pending
O63786,2025-02-28,2025-03-03,C40039,P50054,9,57.18,Shipped
O63787,2024-11-18,2024-11-21,C40130,P50017,8,139.02,Shipped
O63788,2024-05-07,2024-05-07,C40123,P50023,9,65.43,Shipped
O63789,2024-11-26,2024-11-27,C40131,P50004,3,126.81,Cancelled
O63790,2025-11-06,2025-11-07,C40298,P50020,6,109.61,Shipped
O63791,2025-08-25,2025-09-03,C40038,P50059,5,104.73,Shipped
O63792,2024-05-01,2024-05-09,C40194,P50045,2,52.56,Shipped
O63793,2025-09-10,2025-09-15,C40046,P50025,9,54.61,Pending
O63794,2025-02-17,2025-02-25,C40177,P50038,2,94.48,Shipped
O63795,2024-02-04,2024-02-07,C40202,P50057,8,71.9,Shipped
O63796,2025-11-03,2025-11-07,C40010,P50026,3,103.76,Shipped
O63797,2025-01-19,2025-01-27,C40138,P50017,2,166.77,Shipped
O63798,2025-10-29,2025-10-30,C40096,P50052,6,45.28,Pending
O63799,2024-03-12,2024-03-13,C40146,P50051,5,108.85,Shipped
O63800,2024-05-02,2024-05-07,C40146,P50030,4,36.22,Shipped
O63801,2025-10-21,2025-10-23,C40141,P50000,9,156.57,Shipped
O63802,2024-06-23,2024-06-29,C40192,P50000,7,106.8,Shipped
O63803,2025-02-05,2025-02-11,C40060,P50007,-1,91.07,Shipped
O63804,2025-03-15,2025-03-18,C40257,P50041,8,95.14,Shipped
O63805,2025-11-24,2025-11-25,C40252,P50010,8,56.23,Shipped
O63806,2024-09-03,2024-09-03,C40137,P50003,2,72.89,Shipped
O63807,2025-07-04,2025-07-08,C40272,P50040,4,10.82,Shipped
O63808,2025-06-18,2025-06-21,C40082,P50028,9,63.14,Pending
O63809,2025-05-27,2025-05-27,C40061,P50031,8,13.29,Shipped
O63810,2025-01-16,2025-01-22,C40084,P50011,1,128.17,Shipped
O63811,2024-02-21,2024-03-01,C40234,P50012,3,101.12,Shipped
O63812,2024-07-13,2024-07-22,C40041,P50014,3,83.59,Shipped
O63813,2025-02-14,2025-02-15,C40091,P50038,5,114.72,Shipped
O63814,2024-10-27,2024-10-28,C40043,P50058,8,69.13,Shipped
O63815,2024-05-14,2024-05-18,C40133,P50054,5,76.14,Shipped
O63816,2025-05-20,2025-05-29,C40091,P50006,2,46.08,Shipped
O63817,2024-12-03,2024-12-08,C40245,P50040,6,9.91,Pending
O63818,2025-07-27,2025-07-31,C40229,P50045,2,49.93,Pending
O63819,2025-02-04,2025-02-13,C40265,P50002,7,53.79,Shipped
O63820,2024-09-27,2024-10-03,C40123,P50038,9,123.93,Shipped
O63821,2024-03-20,2024-03-29,C40159,P50026,6,89.61,Shipped
O63822,2024-03-17,2024-03-25,C40257,P50011,9,118.53,Shipped
O63823,2025-01-05,2025-01-14,C40213,P50047,5,140.26,Shipped
O63824,2024-09-15,2024-09-20,C40284,P50056,8,197.45,Shipped
O63825,2025-06-09,2025-06-12,C40294,P50035,9,140.0,Pending
O63826,2025-04-05,2025-04-05,C40022,P50012,2,80.38,Shipped
O63827,2024-07-26,2024-08-02,C40070,P50025,6,68.45,Shipped
O63828,2025-07-09,2025-07-11,C40213,P50030,3,37.17,Shipped
O63829,2025-02-17,2025-02-17,C40029,P50054,1,46.29,Shipped
O63830,2025-10-05,2025-10-13,C40025,P50047,3,91.56,Shipped
O63831,2025-11-27,2025-12-01,C40041,P50040,2,6.88,Shipped
O63832,2025-12-04,2025-12-09,C40021,P50045,2,39.62,Shipped
O63833,2024-04-02,2024-04-09,C40199,P50041,1,100.38,Shipped
O63834,2025-01-21,2025-01-24,C40082,P50019,9,80.35,Shipped
O63835,2024-01-22,2024-01-30,C40282,P50008,4,137.07,Shipped
O63836,2025-10-05,2025-10-10,C40030,P50050,2,26.46,Shipped
O63837,2025-05-28,2025-06-02,C40136,P50033,4,64.98,Shipped
O63838,2024-07-10,2024-07-12,C40198,P50057,7,74.27,Shipped
O63839,2025-03-19,2025-03-26,C40108,P50040,6,9.89,Shipped
O63840,2025-02-13,2025-02-15,C40214,P50028,1,82.12,Shipped
O63841,2025-02-01,2025-02-07,C40252,P50038,2,93.41,Shipped
O63842,2025-01-29,2025-02-06,C40191,P50039,5,80.93,Shipped
O63843,2025-12-20,2025-12-21,C40182,P50058,9,55.69,Shipped
O63844,2025-07-15,2025-07-19,C40172,P50021,1,145.6,Shipped
O63845,2024-10-21,2024-10-27,C40298,P50022,8,58.55,Shipped
O63846,2025-07-19,2025-07-21,C40234,P50021,1,146.9,Pending
O63847,2024-04-13,2024-04-13,C40018,P50006,5,48.57,Shipped
O63848,2024-07-27,2024-07-31,C40231,P50028,3,58.28,Shipped
O63849,2024-03-26,2024-03-30,C40049,P50026,4,77.18,Shipped
O63850,2025-10-09,2025-10-18,C40261,P50011,9,83.96,Shipped
O63851,2024-01-18,2024-01-26,C40097,P50048,2,58.14,Shipped
O63852,2025-10-13,2025-10-14,C40207,P50041,6,85.97,Shipped
O63853,2025-08-31,2025-09-02,C40221,P50014,3,79.57,Pending
